8622,8895,9233,9044,8813
8942,8979,8862,8221,8970
8960,8852,8950,8789,8757
8554,8632,8700,8595,8824
8476,8545,8776,8546,8623
8682,8666,8810,8719,8546
8643,8566,8686,8878,8688
8545,8585,8751,8643,8708
8805,8650,8736,8165,8620
8512,8421,8221,8297,8075
7472,8049,8369,8194,8477
8039,8114,8248,8021,8137
8691,8652,8504,8576,8358
8726,8615,8355,8328,8380
8107,8267,8440,8537,8523
8543,8573,8540,8574,8399
8728,8614,8417,8535,8330
7620,8551,8209,8467,8414
8144,8458,8459,8518,8538
