8207,8239,8550,8419,8530
8552,8644,8651,8491,8707
8746,8830,8392,8364,8534
8360,8832,8077,8036,8457
8099,8163,8082,8166,8128
8048,8159,8098,8061,8185
8026,8142,8099,8020,8146
8015,8112,8390,8176,8250
8056,8050,8103,7971,8085
8171,8085,8077,7998,7991
