3412,3207,3283,2968,3047
3729,3872,4224,3772,3754
4443,4433,4341,4243,4312
4705,5126,4662,4573,4807
5063,5078,5120,4939,5044
5537,5259,5448,5284,5492
5747,5614,5527,5433,5453
5724,5700,5657,5642,5641
6439,5687,5394,5626,5620
6018,5670,5475,5880,5773
5923,6092,6165,6206,6606
6185,6582,6137,6350,6520
6560,6719,6597,6472,6647
6923,6883,6493,6863,7074
7027,6745,6825,7017,6922
7668,7311,7090,7392,7432
7738,7440,7740,7416,7690
8155,8087,7927,7734,7432
7854,7903,8002,8283,8075
